scenario_id,grid_id,material_name,area_m2,ground_or_facade
scenario_004,25,living_wall,106.99,facade
scenario_004,92,living_wall,325.61,facade
scenario_004,38,living_wall,33.08,facade
scenario_004,140,living_wall,0.16,facade
scenario_004,54,living_wall,179.33,facade
scenario_004,19,living_wall,14.16,facade
scenario_004,90,living_wall,1084.77,facade
scenario_004,101,living_wall,975.65,facade
scenario_004,114,living_wall,4.16,facade
scenario_004,0,living_wall,388.29,facade
scenario_004,120,living_wall,8.98,facade
scenario_004,136,living_wall,0.18,facade
scenario_004,18,living_wall,11.44,facade
scenario_004,9,living_wall,20.65,facade
scenario_004,88,living_wall,182.03,facade
scenario_004,128,living_wall,1.16,facade
scenario_004,96,living_wall,2036.21,facade
scenario_004,66,living_wall,1066.16,facade
scenario_004,40,living_wall,20.73,facade
scenario_004,36,living_wall,55.43,facade
scenario_004,132,living_wall,0.62,facade
scenario_004,130,living_wall,3.05,facade
scenario_004,28,living_wall,19.53,facade
scenario_004,143,living_wall,0.17,facade
scenario_004,53,living_wall,220.77,facade
scenario_004,16,living_wall,20.63,facade
scenario_004,31,living_wall,78.53,facade
scenario_004,115,living_wall,2.69,facade
scenario_004,123,living_wall,16.74,facade
scenario_004,112,living_wall,2.64,facade
scenario_004,15,living_wall,20.81,facade
scenario_004,41,living_wall,20.77,facade
scenario_004,110,living_wall,1106.3,facade
scenario_004,97,living_wall,625.71,facade
scenario_004,151,living_wall,10.54,facade
scenario_004,81,living_wall,74.4,facade
scenario_004,44,living_wall,21.07,facade
scenario_004,58,living_wall,458.3,facade
scenario_004,1,living_wall,329.99,facade
scenario_004,93,living_wall,226.57,facade
scenario_004,11,living_wall,20.83,facade
scenario_004,51,living_wall,405.54,facade
scenario_004,98,living_wall,623.9,facade
scenario_004,56,living_wall,456.28,facade
scenario_004,17,living_wall,13.26,facade
scenario_004,159,living_wall,11.58,facade
scenario_004,129,living_wall,2.15,facade
scenario_004,42,living_wall,20.97,facade
scenario_004,13,living_wall,21.05,facade
scenario_004,43,living_wall,20.91,facade
scenario_004,104,living_wall,118.54,facade
scenario_004,157,living_wall,18.94,facade
scenario_004,67,living_wall,215.9,facade
scenario_004,107,living_wall,394.2,facade
scenario_004,142,living_wall,0.16,facade
scenario_004,100,living_wall,46.89,facade
scenario_004,59,living_wall,25.63,facade
scenario_004,76,living_wall,285.71,facade
scenario_004,137,living_wall,1.19,facade
scenario_004,6,living_wall,215.15,facade
scenario_004,146,living_wall,43.31,facade
scenario_004,23,living_wall,276.03,facade
scenario_004,34,living_wall,82.54,facade
scenario_004,20,living_wall,7.96,facade
scenario_004,82,living_wall,114.19,facade
scenario_004,75,living_wall,216.37,facade
scenario_004,133,living_wall,0.74,facade
scenario_004,4,living_wall,8.14,facade
scenario_004,108,living_wall,151.95,facade
scenario_004,61,living_wall,170.92,facade
scenario_004,78,living_wall,73.45,facade
scenario_004,64,living_wall,838.87,facade
scenario_004,148,living_wall,11.29,facade
scenario_004,37,living_wall,24.13,facade
scenario_004,116,living_wall,9.51,facade
scenario_004,32,living_wall,102.13,facade
scenario_004,87,living_wall,74.25,facade
scenario_004,7,living_wall,7.49,facade
scenario_004,22,living_wall,201.92,facade
scenario_004,70,living_wall,143.8,facade
scenario_004,85,living_wall,71.89,facade
scenario_004,145,living_wall,10.11,facade
scenario_004,55,living_wall,411.82,facade
scenario_004,26,living_wall,21.0,facade
scenario_004,12,living_wall,21.09,facade
scenario_004,73,living_wall,116.83,facade
scenario_004,121,living_wall,5.26,facade
scenario_004,48,living_wall,3953.21,facade
scenario_004,86,living_wall,174.21,facade
scenario_004,118,living_wall,8.97,facade
scenario_004,134,living_wall,1.56,facade
scenario_004,150,living_wall,11.29,facade
scenario_004,30,living_wall,120.81,facade
scenario_004,77,living_wall,184.32,facade
scenario_004,29,living_wall,117.76,facade
scenario_004,125,living_wall,1.99,facade
scenario_004,57,living_wall,534.03,facade
scenario_004,131,living_wall,1.51,facade
scenario_004,74,living_wall,38.69,facade
scenario_004,119,living_wall,15.04,facade
scenario_004,62,living_wall,517.71,facade
scenario_004,105,living_wall,29.89,facade
scenario_004,124,living_wall,16.75,facade
scenario_004,2,living_wall,320.26,facade
scenario_004,122,living_wall,9.2,facade
scenario_004,65,living_wall,1484.04,facade
scenario_005,39,short_grass,174.09,ground
scenario_005,3,short_grass,68.02,ground
scenario_005,46,short_grass,235.15,ground
scenario_005,49,short_grass,101.33,ground
scenario_005,27,short_grass,2313.56,ground
scenario_005,4,short_grass,34.83,ground
scenario_005,45,short_grass,111.52,ground
scenario_005,26,short_grass,276.33,ground
scenario_005,9,short_grass,23.0,ground
scenario_005,29,short_grass,1517.29,ground
scenario_005,17,short_grass,252.91,ground
scenario_005,23,short_grass,56.74,ground
scenario_005,0,grey_asphalt,20.67,ground
scenario_005,1,grey_asphalt,1194.73,ground
scenario_005,2,grey_asphalt,94.44,ground
scenario_005,5,grey_asphalt,25.61,ground
scenario_005,6,grey_asphalt,123.67,ground
scenario_005,7,grey_asphalt,780.15,ground
scenario_005,8,grey_asphalt,22.99,ground
scenario_005,10,grey_asphalt,21.91,ground
scenario_005,11,grey_asphalt,480.25,ground
scenario_005,12,grey_asphalt,369.15,ground
scenario_005,13,grey_asphalt,146.61,ground
scenario_005,14,grey_asphalt,801.85,ground
scenario_005,15,grey_asphalt,44.29,ground
scenario_005,16,grey_asphalt,135.53,ground
scenario_005,18,grey_asphalt,128.6,ground
scenario_005,19,grey_asphalt,48.49,ground
scenario_005,20,grey_asphalt,207.74,ground
scenario_005,21,grey_asphalt,401.36,ground
scenario_005,22,grey_asphalt,204.27,ground
scenario_005,24,grey_asphalt,539.85,ground
scenario_005,25,grey_asphalt,47.63,ground
scenario_005,28,grey_asphalt,1052.91,ground
scenario_005,30,grey_asphalt,202.24,ground
scenario_005,31,grey_asphalt,639.65,ground
scenario_005,32,grey_asphalt,273.03,ground
scenario_005,33,grey_asphalt,241.91,ground
scenario_005,34,grey_asphalt,951.09,ground
scenario_005,35,grey_asphalt,156.97,ground
scenario_005,36,grey_asphalt,279.87,ground
scenario_005,37,grey_asphalt,126.51,ground
scenario_005,38,grey_asphalt,573.95,ground
scenario_005,40,grey_asphalt,1116.35,ground
scenario_005,41,grey_asphalt,660.78,ground
scenario_005,42,grey_asphalt,111.34,ground
scenario_005,43,grey_asphalt,2.35,ground
scenario_005,44,grey_asphalt,286.06,ground
scenario_005,47,grey_asphalt,2.94,ground
scenario_005,48,grey_asphalt,3.25,ground
scenario_005,50,grey_asphalt,4.68,ground
scenario_005,51,grey_asphalt,262.59,ground
scenario_005,52,grey_asphalt,655.45,ground
scenario_005,53,grey_asphalt,1744.43,ground
scenario_005,54,grey_asphalt,782.54,ground
scenario_005,55,grey_asphalt,2.31,ground
scenario_005,56,grey_asphalt,1109.43,ground
scenario_005,57,grey_asphalt,1158.75,ground
scenario_005,58,grey_asphalt,166.36,ground
scenario_005,59,grey_asphalt,832.17,ground
scenario_005,60,grey_asphalt,874.82,ground
scenario_005,61,grey_asphalt,44.34,ground
scenario_005,62,grey_asphalt,5793.75,ground
scenario_005,63,grey_asphalt,131.24,ground
scenario_005,64,grey_asphalt,5342.55,ground
scenario_005,65,grey_asphalt,2279.45,ground
scenario_005,66,grey_asphalt,1769.03,ground
scenario_005,67,grey_asphalt,132.89,ground
scenario_005,68,grey_asphalt,223.13,ground
scenario_005,69,grey_asphalt,316.64,ground
scenario_005,70,grey_asphalt,112.77,ground
scenario_005,71,grey_asphalt,946.53,ground
scenario_005,0,glass,388.29,facade
scenario_005,1,glass,329.99,facade
scenario_005,2,glass,320.26,facade
scenario_005,3,glass,217.38,facade
scenario_005,4,glass,8.14,facade
scenario_005,5,glass,119.93,facade
scenario_005,6,glass,215.15,facade
scenario_005,7,glass,7.49,facade
scenario_005,8,glass,112.91,facade
scenario_005,9,glass,20.65,facade
scenario_005,10,glass,20.65,facade
scenario_005,11,glass,20.83,facade
scenario_005,12,glass,21.09,facade
scenario_005,13,glass,21.05,facade
scenario_005,14,glass,21.0,facade
scenario_005,15,glass,20.81,facade
scenario_005,16,glass,20.63,facade
scenario_005,17,glass,13.26,facade
scenario_005,18,glass,11.44,facade
scenario_005,19,glass,14.16,facade
scenario_005,20,glass,7.96,facade
scenario_005,21,glass,212.84,facade
scenario_005,22,glass,201.92,facade
scenario_005,23,glass,276.03,facade
scenario_005,24,glass,18.46,facade
scenario_005,25,glass,106.99,facade
scenario_005,26,glass,21.0,facade
scenario_005,27,glass,21.53,facade
scenario_005,28,glass,19.53,facade
scenario_005,29,glass,117.76,facade
scenario_005,30,glass,120.81,facade
scenario_005,31,glass,78.53,facade
scenario_005,32,glass,102.13,facade
scenario_005,33,glass,91.68,facade
scenario_005,34,glass,82.54,facade
scenario_005,35,glass,138.21,facade
scenario_005,36,glass,55.43,facade
scenario_005,37,glass,24.13,facade
scenario_005,38,glass,33.08,facade
scenario_005,39,glass,20.6,facade
scenario_005,40,glass,20.73,facade
scenario_005,41,glass,20.77,facade
scenario_005,42,glass,20.97,facade
scenario_005,43,glass,20.91,facade
scenario_005,44,glass,21.07,facade
scenario_005,45,glass,20.87,facade
scenario_005,46,glass,20.6,facade
scenario_005,47,glass,796.14,facade
scenario_005,48,glass,3953.21,facade
scenario_005,49,glass,434.69,facade
scenario_005,50,glass,984.49,facade
scenario_005,51,glass,405.54,facade
scenario_005,52,glass,485.3,facade
scenario_005,53,glass,220.77,facade
scenario_005,54,glass,179.33,facade
scenario_005,55,glass,411.82,facade
scenario_005,56,glass,456.28,facade
scenario_005,57,glass,534.03,facade
scenario_005,58,glass,458.3,facade
scenario_005,59,glass,25.63,facade
scenario_005,60,glass,170.76,facade
scenario_005,61,glass,170.92,facade
scenario_005,62,glass,517.71,facade
scenario_005,63,glass,5.18,facade
scenario_005,64,glass,838.87,facade
scenario_005,65,glass,1484.04,facade
scenario_005,66,glass,1066.16,facade
scenario_005,67,glass,215.9,facade
scenario_005,68,glass,27.21,facade
scenario_005,69,glass,26.14,facade
scenario_005,70,glass,143.8,facade
scenario_005,71,glass,283.52,facade
scenario_005,72,glass,5.73,facade
scenario_005,73,glass,116.83,facade
scenario_005,74,glass,38.69,facade
scenario_005,75,glass,216.37,facade
scenario_005,76,glass,285.71,facade
scenario_005,77,glass,184.32,facade
scenario_005,78,glass,73.45,facade
scenario_005,79,glass,44.06,facade
scenario_005,80,glass,126.92,facade
scenario_005,81,glass,74.4,facade
scenario_005,82,glass,114.19,facade
scenario_005,83,glass,635.04,facade
scenario_005,84,glass,114.69,facade
scenario_005,85,glass,71.89,facade
scenario_005,86,glass,174.21,facade
scenario_005,87,glass,74.25,facade
scenario_005,88,glass,182.03,facade
scenario_005,89,glass,1050.18,facade
scenario_005,90,glass,1084.77,facade
scenario_005,91,glass,64.14,facade
scenario_005,92,glass,325.61,facade
scenario_005,93,glass,226.57,facade
scenario_005,94,glass,325.5,facade
scenario_005,95,glass,226.63,facade
scenario_005,96,glass,2036.21,facade
scenario_005,97,glass,625.71,facade
scenario_005,98,glass,623.9,facade
scenario_005,99,glass,20.34,facade
scenario_005,100,glass,46.89,facade
scenario_005,101,glass,975.65,facade
scenario_005,102,glass,79.93,facade
scenario_005,103,glass,19.89,facade
scenario_005,104,glass,118.54,facade
scenario_005,105,glass,29.89,facade
scenario_005,106,glass,152.46,facade
scenario_005,107,glass,394.2,facade
scenario_005,108,glass,151.95,facade
scenario_005,109,glass,131.51,facade
scenario_005,110,glass,1106.3,facade
scenario_005,111,glass,1113.48,facade
scenario_005,112,glass,2.64,facade
scenario_005,113,glass,4.49,facade
scenario_005,114,glass,4.16,facade
scenario_005,115,glass,2.69,facade
scenario_005,116,glass,9.51,facade
scenario_005,117,glass,4.57,facade
scenario_005,118,glass,8.97,facade
scenario_005,119,glass,15.04,facade
scenario_005,120,glass,8.98,facade
scenario_005,121,glass,5.26,facade
scenario_005,122,glass,9.2,facade
scenario_005,123,glass,16.74,facade
scenario_005,124,glass,16.75,facade
scenario_005,125,glass,1.99,facade
scenario_005,126,glass,1.16,facade
scenario_005,127,glass,3.64,facade
scenario_005,128,glass,1.16,facade
scenario_005,129,glass,2.15,facade
scenario_005,130,glass,3.05,facade
scenario_005,131,glass,1.51,facade
scenario_005,132,glass,0.62,facade
scenario_005,133,glass,0.74,facade
scenario_005,134,glass,1.56,facade
scenario_005,135,glass,2.94,facade
scenario_005,136,glass,0.18,facade
scenario_005,137,glass,1.19,facade
scenario_005,138,glass,1.59,facade
scenario_005,139,glass,1.19,facade
scenario_005,140,glass,0.16,facade
scenario_005,141,glass,2.83,facade
scenario_005,142,glass,0.16,facade
scenario_005,143,glass,0.17,facade
scenario_005,144,glass,12.84,facade
scenario_005,145,glass,10.11,facade
scenario_005,146,glass,43.31,facade
scenario_005,147,glass,42.58,facade
scenario_005,148,glass,11.29,facade
scenario_005,149,glass,14.01,facade
scenario_005,150,glass,11.29,facade
scenario_005,151,glass,10.54,facade
scenario_005,152,glass,24.53,facade
scenario_005,153,glass,11.26,facade
scenario_005,154,glass,10.11,facade
scenario_005,155,glass,64.81,facade
scenario_005,156,glass,11.88,facade
scenario_005,157,glass,18.94,facade
scenario_005,158,glass,2.91,facade
scenario_005,159,glass,11.58,facade
scenario_005,160,glass,65.29,facade
scenario_006,3,short_grass,68.02,ground
scenario_006,25,short_grass,47.63,ground
scenario_006,29,short_grass,1517.29,ground
scenario_006,1,short_grass,1194.73,ground
scenario_006,19,short_grass,48.49,ground
scenario_006,34,short_grass,951.09,ground
scenario_006,6,short_grass,123.67,ground
scenario_006,2,short_grass,94.44,ground
scenario_006,56,short_grass,1109.43,ground
scenario_006,37,short_grass,126.51,ground
scenario_006,57,short_grass,1158.75,ground
scenario_006,53,short_grass,1744.43,ground
scenario_006,0,grey_asphalt,20.67,ground
scenario_006,4,grey_asphalt,34.83,ground
scenario_006,5,grey_asphalt,25.61,ground
scenario_006,7,grey_asphalt,780.15,ground
scenario_006,8,grey_asphalt,22.99,ground
scenario_006,9,grey_asphalt,23.0,ground
scenario_006,10,grey_asphalt,21.91,ground
scenario_006,11,grey_asphalt,480.25,ground
scenario_006,12,grey_asphalt,369.15,ground
scenario_006,13,grey_asphalt,146.61,ground
scenario_006,14,grey_asphalt,801.85,ground
scenario_006,15,grey_asphalt,44.29,ground
scenario_006,16,grey_asphalt,135.53,ground
scenario_006,17,grey_asphalt,252.91,ground
scenario_006,18,grey_asphalt,128.6,ground
scenario_006,20,grey_asphalt,207.74,ground
scenario_006,21,grey_asphalt,401.36,ground
scenario_006,22,grey_asphalt,204.27,ground
scenario_006,23,grey_asphalt,56.74,ground
scenario_006,24,grey_asphalt,539.85,ground
scenario_006,26,grey_asphalt,276.33,ground
scenario_006,27,grey_asphalt,2313.56,ground
scenario_006,28,grey_asphalt,1052.91,ground
scenario_006,30,grey_asphalt,202.24,ground
scenario_006,31,grey_asphalt,639.65,ground
scenario_006,32,grey_asphalt,273.03,ground
scenario_006,33,grey_asphalt,241.91,ground
scenario_006,35,grey_asphalt,156.97,ground
scenario_006,36,grey_asphalt,279.87,ground
scenario_006,38,grey_asphalt,573.95,ground
scenario_006,39,grey_asphalt,174.09,ground
scenario_006,40,grey_asphalt,1116.35,ground
scenario_006,41,grey_asphalt,660.78,ground
scenario_006,42,grey_asphalt,111.34,ground
scenario_006,43,grey_asphalt,2.35,ground
scenario_006,44,grey_asphalt,286.06,ground
scenario_006,45,grey_asphalt,111.52,ground
scenario_006,46,grey_asphalt,235.15,ground
scenario_006,47,grey_asphalt,2.94,ground
scenario_006,48,grey_asphalt,3.25,ground
scenario_006,49,grey_asphalt,101.33,ground
scenario_006,50,grey_asphalt,4.68,ground
scenario_006,51,grey_asphalt,262.59,ground
scenario_006,52,grey_asphalt,655.45,ground
scenario_006,54,grey_asphalt,782.54,ground
scenario_006,55,grey_asphalt,2.31,ground
scenario_006,58,grey_asphalt,166.36,ground
scenario_006,59,grey_asphalt,832.17,ground
scenario_006,60,grey_asphalt,874.82,ground
scenario_006,61,grey_asphalt,44.34,ground
scenario_006,62,grey_asphalt,5793.75,ground
scenario_006,63,grey_asphalt,131.24,ground
scenario_006,64,grey_asphalt,5342.55,ground
scenario_006,65,grey_asphalt,2279.45,ground
scenario_006,66,grey_asphalt,1769.03,ground
scenario_006,67,grey_asphalt,132.89,ground
scenario_006,68,grey_asphalt,223.13,ground
scenario_006,69,grey_asphalt,316.64,ground
scenario_006,70,grey_asphalt,112.77,ground
scenario_006,71,grey_asphalt,946.53,ground
scenario_006,89,living_wall,1050.18,facade
scenario_006,102,living_wall,79.93,facade
scenario_006,151,living_wall,10.54,facade
scenario_006,6,living_wall,215.15,facade
scenario_006,130,living_wall,3.05,facade
scenario_006,145,living_wall,10.11,facade
scenario_006,63,living_wall,5.18,facade
scenario_006,78,living_wall,73.45,facade
scenario_006,107,living_wall,394.2,facade
scenario_006,19,living_wall,14.16,facade
scenario_006,65,living_wall,1484.04,facade
scenario_006,135,living_wall,2.94,facade
scenario_006,116,living_wall,9.51,facade
scenario_006,16,living_wall,20.63,facade
scenario_006,87,living_wall,74.25,facade
scenario_006,117,living_wall,4.57,facade
scenario_006,22,living_wall,201.92,facade
scenario_006,154,living_wall,10.11,facade
scenario_006,108,living_wall,151.95,facade
scenario_006,84,living_wall,114.69,facade
scenario_006,156,living_wall,11.88,facade
scenario_006,146,living_wall,43.31,facade
scenario_006,77,living_wall,184.32,facade
scenario_006,109,living_wall,131.51,facade
scenario_006,33,living_wall,91.68,facade
scenario_006,133,living_wall,0.74,facade
scenario_006,29,living_wall,117.76,facade
scenario_006,155,living_wall,64.81,facade
scenario_006,131,living_wall,1.51,facade
scenario_006,0,glass,388.29,facade
scenario_006,1,glass,329.99,facade
scenario_006,2,glass,320.26,facade
scenario_006,3,glass,217.38,facade
scenario_006,4,glass,8.14,facade
scenario_006,5,glass,119.93,facade
scenario_006,7,glass,7.49,facade
scenario_006,8,glass,112.91,facade
scenario_006,9,glass,20.65,facade
scenario_006,10,glass,20.65,facade
scenario_006,11,glass,20.83,facade
scenario_006,12,glass,21.09,facade
scenario_006,13,glass,21.05,facade
scenario_006,14,glass,21.0,facade
scenario_006,15,glass,20.81,facade
scenario_006,17,glass,13.26,facade
scenario_006,18,glass,11.44,facade
scenario_006,20,glass,7.96,facade
scenario_006,21,glass,212.84,facade
scenario_006,23,glass,276.03,facade
scenario_006,24,glass,18.46,facade
scenario_006,25,glass,106.99,facade
scenario_006,26,glass,21.0,facade
scenario_006,27,glass,21.53,facade
scenario_006,28,glass,19.53,facade
scenario_006,30,glass,120.81,facade
scenario_006,31,glass,78.53,facade
scenario_006,32,glass,102.13,facade
scenario_006,34,glass,82.54,facade
scenario_006,35,glass,138.21,facade
scenario_006,36,glass,55.43,facade
scenario_006,37,glass,24.13,facade
scenario_006,38,glass,33.08,facade
scenario_006,39,glass,20.6,facade
scenario_006,40,glass,20.73,facade
scenario_006,41,glass,20.77,facade
scenario_006,42,glass,20.97,facade
scenario_006,43,glass,20.91,facade
scenario_006,44,glass,21.07,facade
scenario_006,45,glass,20.87,facade
scenario_006,46,glass,20.6,facade
scenario_006,47,glass,796.14,facade
scenario_006,48,glass,3953.21,facade
scenario_006,49,glass,434.69,facade
scenario_006,50,glass,984.49,facade
scenario_006,51,glass,405.54,facade
scenario_006,52,glass,485.3,facade
scenario_006,53,glass,220.77,facade
scenario_006,54,glass,179.33,facade
scenario_006,55,glass,411.82,facade
scenario_006,56,glass,456.28,facade
scenario_006,57,glass,534.03,facade
scenario_006,58,glass,458.3,facade
scenario_006,59,glass,25.63,facade
scenario_006,60,glass,170.76,facade
scenario_006,61,glass,170.92,facade
scenario_006,62,glass,517.71,facade
scenario_006,64,glass,838.87,facade
scenario_006,66,glass,1066.16,facade
scenario_006,67,glass,215.9,facade
scenario_006,68,glass,27.21,facade
scenario_006,69,glass,26.14,facade
scenario_006,70,glass,143.8,facade
scenario_006,71,glass,283.52,facade
scenario_006,72,glass,5.73,facade
scenario_006,73,glass,116.83,facade
scenario_006,74,glass,38.69,facade
scenario_006,75,glass,216.37,facade
scenario_006,76,glass,285.71,facade
scenario_006,79,glass,44.06,facade
scenario_006,80,glass,126.92,facade
scenario_006,81,glass,74.4,facade
scenario_006,82,glass,114.19,facade
scenario_006,83,glass,635.04,facade
scenario_006,85,glass,71.89,facade
scenario_006,86,glass,174.21,facade
scenario_006,88,glass,182.03,facade
scenario_006,90,glass,1084.77,facade
scenario_006,91,glass,64.14,facade
scenario_006,92,glass,325.61,facade
scenario_006,93,glass,226.57,facade
scenario_006,94,glass,325.5,facade
scenario_006,95,glass,226.63,facade
scenario_006,96,glass,2036.21,facade
scenario_006,97,glass,625.71,facade
scenario_006,98,glass,623.9,facade
scenario_006,99,glass,20.34,facade
scenario_006,100,glass,46.89,facade
scenario_006,101,glass,975.65,facade
scenario_006,103,glass,19.89,facade
scenario_006,104,glass,118.54,facade
scenario_006,105,glass,29.89,facade
scenario_006,106,glass,152.46,facade
scenario_006,110,glass,1106.3,facade
scenario_006,111,glass,1113.48,facade
scenario_006,112,glass,2.64,facade
scenario_006,113,glass,4.49,facade
scenario_006,114,glass,4.16,facade
scenario_006,115,glass,2.69,facade
scenario_006,118,glass,8.97,facade
scenario_006,119,glass,15.04,facade
scenario_006,120,glass,8.98,facade
scenario_006,121,glass,5.26,facade
scenario_006,122,glass,9.2,facade
scenario_006,123,glass,16.74,facade
scenario_006,124,glass,16.75,facade
scenario_006,125,glass,1.99,facade
scenario_006,126,glass,1.16,facade
scenario_006,127,glass,3.64,facade
scenario_006,128,glass,1.16,facade
scenario_006,129,glass,2.15,facade
scenario_006,132,glass,0.62,facade
scenario_006,134,glass,1.56,facade
scenario_006,136,glass,0.18,facade
scenario_006,137,glass,1.19,facade
scenario_006,138,glass,1.59,facade
scenario_006,139,glass,1.19,facade
scenario_006,140,glass,0.16,facade
scenario_006,141,glass,2.83,facade
scenario_006,142,glass,0.16,facade
scenario_006,143,glass,0.17,facade
scenario_006,144,glass,12.84,facade
scenario_006,147,glass,42.58,facade
scenario_006,148,glass,11.29,facade
scenario_006,149,glass,14.01,facade
scenario_006,150,glass,11.29,facade
scenario_006,152,glass,24.53,facade
scenario_006,153,glass,11.26,facade
scenario_006,157,glass,18.94,facade
scenario_006,158,glass,2.91,facade
scenario_006,159,glass,11.58,facade
scenario_006,160,glass,65.29,facade
scenario_007,40,short_grass,1116.35,ground
scenario_007,35,short_grass,156.97,ground
scenario_007,58,short_grass,166.36,ground
scenario_007,16,short_grass,135.53,ground
scenario_007,41,short_grass,660.78,ground
scenario_007,7,short_grass,780.15,ground
scenario_007,11,short_grass,480.25,ground
scenario_007,34,short_grass,951.09,ground
scenario_007,21,short_grass,401.36,ground
scenario_007,25,short_grass,47.63,ground
scenario_007,36,short_grass,279.87,ground
scenario_007,26,short_grass,276.33,ground
scenario_007,0,grey_asphalt,20.67,ground
scenario_007,1,grey_asphalt,1194.73,ground
scenario_007,2,grey_asphalt,94.44,ground
scenario_007,3,grey_asphalt,68.02,ground
scenario_007,4,grey_asphalt,34.83,ground
scenario_007,5,grey_asphalt,25.61,ground
scenario_007,6,grey_asphalt,123.67,ground
scenario_007,8,grey_asphalt,22.99,ground
scenario_007,9,grey_asphalt,23.0,ground
scenario_007,10,grey_asphalt,21.91,ground
scenario_007,12,grey_asphalt,369.15,ground
scenario_007,13,grey_asphalt,146.61,ground
scenario_007,14,grey_asphalt,801.85,ground
scenario_007,15,grey_asphalt,44.29,ground
scenario_007,17,grey_asphalt,252.91,ground
scenario_007,18,grey_asphalt,128.6,ground
scenario_007,19,grey_asphalt,48.49,ground
scenario_007,20,grey_asphalt,207.74,ground
scenario_007,22,grey_asphalt,204.27,ground
scenario_007,23,grey_asphalt,56.74,ground
scenario_007,24,grey_asphalt,539.85,ground
scenario_007,27,grey_asphalt,2313.56,ground
scenario_007,28,grey_asphalt,1052.91,ground
scenario_007,29,grey_asphalt,1517.29,ground
scenario_007,30,grey_asphalt,202.24,ground
scenario_007,31,grey_asphalt,639.65,ground
scenario_007,32,grey_asphalt,273.03,ground
scenario_007,33,grey_asphalt,241.91,ground
scenario_007,37,grey_asphalt,126.51,ground
scenario_007,38,grey_asphalt,573.95,ground
scenario_007,39,grey_asphalt,174.09,ground
scenario_007,42,grey_asphalt,111.34,ground
scenario_007,43,grey_asphalt,2.35,ground
scenario_007,44,grey_asphalt,286.06,ground
scenario_007,45,grey_asphalt,111.52,ground
scenario_007,46,grey_asphalt,235.15,ground
scenario_007,47,grey_asphalt,2.94,ground
scenario_007,48,grey_asphalt,3.25,ground
scenario_007,49,grey_asphalt,101.33,ground
scenario_007,50,grey_asphalt,4.68,ground
scenario_007,51,grey_asphalt,262.59,ground
scenario_007,52,grey_asphalt,655.45,ground
scenario_007,53,grey_asphalt,1744.43,ground
scenario_007,54,grey_asphalt,782.54,ground
scenario_007,55,grey_asphalt,2.31,ground
scenario_007,56,grey_asphalt,1109.43,ground
scenario_007,57,grey_asphalt,1158.75,ground
scenario_007,59,grey_asphalt,832.17,ground
scenario_007,60,grey_asphalt,874.82,ground
scenario_007,61,grey_asphalt,44.34,ground
scenario_007,62,grey_asphalt,5793.75,ground
scenario_007,63,grey_asphalt,131.24,ground
scenario_007,64,grey_asphalt,5342.55,ground
scenario_007,65,grey_asphalt,2279.45,ground
scenario_007,66,grey_asphalt,1769.03,ground
scenario_007,67,grey_asphalt,132.89,ground
scenario_007,68,grey_asphalt,223.13,ground
scenario_007,69,grey_asphalt,316.64,ground
scenario_007,70,grey_asphalt,112.77,ground
scenario_007,71,grey_asphalt,946.53,ground
scenario_007,135,living_wall,2.94,facade
scenario_007,126,living_wall,1.16,facade
scenario_007,3,living_wall,217.38,facade
scenario_007,108,living_wall,151.95,facade
scenario_007,82,living_wall,114.19,facade
scenario_007,112,living_wall,2.64,facade
scenario_007,9,living_wall,20.65,facade
scenario_007,107,living_wall,394.2,facade
scenario_007,85,living_wall,71.89,facade
scenario_007,143,living_wall,0.17,facade
scenario_007,39,living_wall,20.6,facade
scenario_007,158,living_wall,2.91,facade
scenario_007,148,living_wall,11.29,facade
scenario_007,133,living_wall,0.74,facade
scenario_007,144,living_wall,12.84,facade
scenario_007,35,living_wall,138.21,facade
scenario_007,150,living_wall,11.29,facade
scenario_007,21,living_wall,212.84,facade
scenario_007,106,living_wall,152.46,facade
scenario_007,149,living_wall,14.01,facade
scenario_007,98,living_wall,623.9,facade
scenario_007,45,living_wall,20.87,facade
scenario_007,24,living_wall,18.46,facade
scenario_007,48,living_wall,3953.21,facade
scenario_007,159,living_wall,11.58,facade
scenario_007,131,living_wall,1.51,facade
scenario_007,147,living_wall,42.58,facade
scenario_007,115,living_wall,2.69,facade
scenario_007,120,living_wall,8.98,facade
scenario_007,78,living_wall,73.45,facade
scenario_007,50,living_wall,984.49,facade
scenario_007,8,living_wall,112.91,facade
scenario_007,127,living_wall,3.64,facade
scenario_007,119,living_wall,15.04,facade
scenario_007,44,living_wall,21.07,facade
scenario_007,37,living_wall,24.13,facade
scenario_007,118,living_wall,8.97,facade
scenario_007,29,living_wall,117.76,facade
scenario_007,117,living_wall,4.57,facade
scenario_007,75,living_wall,216.37,facade
scenario_007,100,living_wall,46.89,facade
scenario_007,151,living_wall,10.54,facade
scenario_007,1,living_wall,329.99,facade
scenario_007,6,living_wall,215.15,facade
scenario_007,104,living_wall,118.54,facade
scenario_007,80,living_wall,126.92,facade
scenario_007,124,living_wall,16.75,facade
scenario_007,68,living_wall,27.21,facade
scenario_007,123,living_wall,16.74,facade
scenario_007,18,living_wall,11.44,facade
scenario_007,113,living_wall,4.49,facade
scenario_007,139,living_wall,1.19,facade
scenario_007,63,living_wall,5.18,facade
